Atom	Z	A Model	   c	 z	    w	    <r*r>	Ref.

48Cr	24	48	3	3.975	0.530	0	    3.656	Be64b
50Cr	24	50	3	3.979	0.52	0	    3.638	La76
50Cr	24	50	3	3.941	0.566	0	    3.615	Go74
52Cr	24	52	3	4.01	0.497	0	    3.613	La76
52Cr	24	52	3	3.984	0.542	0	    3.684	Sh78b
53Cr	24	53	3	4.000	0.557	0	    3.726	Sh78b
54Cr	24	54	3	4.021	0.524	0	    3.673	La76
54Cr	24	54	3	4.01	0.578	0	    3.776	Sh78b
55Mn	25	55	3	3.89	0.567	0	    3.68	Th69
52Fe	26	52	3	3.98	0.569	0	    3.74	Fe73a
54Fe	26	54	3	4.012	0.5339	0	    3.723	Li72a
54Fe	26	54	5	3.473	2.280	0.431	3.690	Wo73
54Fe	26	54	5	3.518	2.270	0.403	3.680	Wo76
54Fe	26	54	3	4.075	0.506	0	    3.675	La76
54Fe	26	54	3	4.074	0.536	0	    3.732	Sh78b
56Fe	26	56	3	3.971	0.5935	0	    3.787	Li72a
56Fe	26	56	5	3.475	2.330	0.401	3.737	Wo73
56Fe	26	56	5	3.505	2.325	0.380	3.729	Wo76
56Fe	26	56	3	4.106	0.519	0	    3.721	La76
56Fe	26	56	3	4.111	0.558	0	    3.801	Sh78b
58Fe	26	58	3	4.027	0.5757	0	    3.783	Li72a
58Fe	26	58	5	3.49	2.363	0.40	3.779	Wo73
58Fe	26	58	3	4.027	0.576	0	    3.783	Li71b
58Fe	26	58	5	3.585	2.354	0.328	3.767	Wo76
59Co	27	59	3	4.08	0.569	0	    3.80	Fe73a
59Co	27	59	5	3.656	2.339	0.0331	3.775	Sc77
59Co	27	59	3	4.158	0.575	0	    3.864	Sh78a
56Ni	28	56	3	4.09	0.569	0	    3.81	Fe73a
58Ni	28	58	3	4.140	0.560	0	    3.823	Kh70b
58Ni	28	58	3	4.084	0.5575	0	    3.783	Li72a
58Ni	28	58	5	3.603	2.311	0.414	3.760	Wo73
58Ni	28	58	4	4.3092	0.5169	-0.1308	3.764	Fi74a
60Ni	28	60	3	4.150	0.578	0	    3.866	Kh70b
60Ni	28	60	3	4.138	0.554	0	    3.812	Li72b
60Ni	28	60	5	3.720	2.330	0.336	3.792	Wo73
60Ni	28	60	4	4.4891	0.5369	-0.2668	3.796	Fi74a
60Ni	28	60	5	3.691	2.337	0.352	3.793	Wo76
61Ni	28	61	4	4.4024	0.5401	-0.1983	3.806	Fi74a
62Ni	28	62	3	4.148	0.5703	0	    3.856	Li72a
62Ni	28	62	5	3.788	2.345	0.322	3.828	Wo73
62Ni	28	62	3	4.223	0.548	0	    3.854	Go74
62Ni	28	62	4	4.4425	0.5386	-0.209	3.822	Fi74a
62Ni	28	62	5	3.742	2.36	0.338	3.830	Wo76
62Ni	28	62	3	4.262	0.521	0	    3.827	Ke77
64Ni	28	64	3	4.212	0.578	0	    3.907	Kh70b
64Ni	28	64	5	3.904	2.332	0.280	3.842	Wo73
64Ni	28	64	4	4.5211	0.5278	-0.2284	3.845	Fi74a
64Ni	28	64	5	3.842	2.346	0.333	3.850	Wo76
58Cu	29	58	3	4.20	0.569	0	    3.88	Fe73a
63Cu	29	63	5	3.707	2.412	-0.339	3.876	Sc77
63Cu	29	63	3	4.214	0.586	0	    3.925	Go74
63Cu	29	63	3	4.163	0.606	0	    3.933	Ke77
63Cu	29	63	3	4.218	0.596	0	    3.947	Sh78a
65Cu	29	65	5	3.807	2.405	0.315	3.892	Sc77
65Cu	29	65	3	4.271	0.579	0	    3.974	Go74
65Cu	29	65	3	4.158	0.632	0	    3.986	Ke77
65Cu	29	65	3	4.252	0.589	0	    3.954	Sh78a
60Zn	30	60	3	4.28	0.569	0	    3.93	Fe73a
64Zn	30	64	3	4.265	0.627	0	    4.041	Af71
64Zn	30	64	3	4.183	0.603	0	    3.943	Li72b
64Zn	30	64	3	4.285	0.584	0	    3.965	Ne72
64Zn	30	64	5	3.739	2.457	0.290	3.918	Wo73
64Zn	30	64	5	3.664	2.465	0.342	3.923	Wo76
64Zn	30	64	3	4.297	0.556	0	    3.923	Ke77
66Zn	30	66	3	4.291	0.638	0	    4.081	Af71
66Zn	30	66	3	4.251	0.599	0	    3.977	Li72b
66Zn	30	66	3	4.318	0.595	0	    4.009	Ne72
66Zn	30	66	3	4.286	0.595	0	    3.991	Li73
66Zn	30	66	5	3.757	2.463	0.299	3.931	Wo76
66Zn	30	66	3	4.340	0.559	0	    3.952	Ke77
68Zn	30	68	3	4.378	0.569	0	    3.996	Ne72
68Zn	30	68	5	3.923	2.450	0.250	3.956	Wo73
68Zn	30	68	3	4.353	0.567	0	    3.979	Li73
68Zn	30	68	5	3.870	2.459	0.293	3.963	Wo76
68Zn	30	68	3	4.393	0.544	0	    3.958	Ke77
70Zn	30	70	3	4.409	0.583	0	    4.044	Ne72
70Zn	30	70	5	3.919	2.462	0.317	3.996	Wo73
70Zn	30	70	5	3.878	2.460	0.342	3.986	Wo76
70Zn	30	70	3	4.426	0.551	0	    3.993	Ke77
70Ge	32	70	3	4.44	0.585	0	    4.07	Kl75
70Ge	32	70	3	4.430	0.5807	0	    4.055	Kh90
72Ge	32	72	3	4.450	0.573	0	    4.05	Kl75
72Ge	32	72	3	4.446	0.5921	0	    4.088	Kh90
74Ge	32	74	3	4.454	0.6085	0	    4.126	Kh90
76Ge	32	76	3	4.547	0.5780	0	    4.127	Kh90
74Se	34	74	3	4.387	0.6078	0	    4.07	Kh88
74Se	34	74	4	4.488	0.5933	-0.09	4.05	Kh88
74Se	34	74	6	4.278	2.493	0	    4.00	Kh88
74Se	34	74	5	3.838	2.536	0.534	4.04	Kh88
76Se	34	76	3	4.471	0.6208	0	    4.162	Kh88
76Se	34	76	4	4.512	0.6189	-0.039	4.152	Kh88
76Se	34	76	6	4.350	2.554	0	    4.088	Kh88
76Se	34	76	5	3.682	2.608	0.645	4.133	Kh88
78Se	34	78	3	4.581	0.5729	0	    4.138	Kh88
78Se	34	78	4	4.634	0.5673	-0.058	4.123	Kh88
78Se	34	78	6	4.503	2.451	0	    4.077	Kh88
78Se	34	78	5	4.099	2.512	0.559	4.111	Kh88
80Se	34	80	3	4.667	0.5339	0	    4.124	Kh88
80Se	34	80	4	4.614	0.5410	0.061	4.137	Kh88
80Se	34	80	6	4.622	2.365	0	    4.076	Kh88
80Se	34	80	5	4.139	2.405	0.657	4.122	Kh88
82Se	34	82	3	4.718	0.5102	0	    4.118	Kh88
82Se	34	82	4	4.642	0.5225	0.089	4.134	Kh88
82Se	34	82	6	4.694	2.307	0	    4.076	Kh88
82Se	34	82	5	4.212	2.429	0.675	4.122	Kh88
88Sr	38	88	5	4.254	2.548	0.47	4.26	Al74
88Sr	38	88	3	4.83	0.496	0	    4.17	Fi74b
89Y	    39	89	3	4.76	0.571	0	    4.24	Sh67a
89Y	    39	89	5	4.45	2.526	0.25	4.24	Si73c
89Y	    39	89	3	4.86	0.542	0	    4.27	Fi74b
90Zr	40	90	5	4.434	2.528	0.350	4.274	Fa71
90Zr	40	90	5	4.50	2.53	0.20	4.25	Ph72
90Zr	40	90	5	4.522	2.5216	0.245	4.265	Dr73
90Zr	40	90	5	4.46	2.569	0.250	4.28	Si73c
91Zr	40	91	5	4.325	2.581	0.433	4.309	Fa71	
92Zr	40	92	5	4.455	2.550	0.334	4.300	Fa71
94Zr	40	94	5	4.494	2.585	0.296	4.332	Fa71
96Zr	40	96	5	4.503	2.602	0.341	4.396	Fa71
93Nb	41	93	3	4.87	0.573	0	    4.31	Sh67a
93Nb	41	93	3	4.953	0.541	0	    4.331	Ja76
92Mo	42	92	5	4.61	2.52	0.19	4.28	Ph72
92Mo	42	92	5	4.538	2.5445	0.304	4.317	Dr73
92Mo	42	92	5	4.56	2.606	0.21	4.34	Si73c
110Pd	46	110	3	5.301	0.581	0	    4.639	Li76
110Cd	48	110	3	5.33	0.535	0	    4.58	Gi73
112Cd	48	112	3	5.38	0.532	0	    4.61	Gi73
114Cd	48	114	3	5.40	0.537	0	    4.63	Gi73
114Cd	48	114	3	5.314	0.571	0	    4.632	Li76
116Cd	48	116	3	5.42	0.532	0	    4.64	Gi73
98In	49	98	3	5.24	0.52	0	    4.50	Ha56
98In	49	98	3	5.357	0.563	0	    4.646	Ja76
112Sn	50	112	3	5.375	0.560	0	    4.655	Kh70b
112Sn	50	112	5	4.962	2.638	0.285	4.586	Fi72
114Sn	50	114	5	4.971	2.636	0.320	4.602	Fi72
116Sn	50	116 3	5.275	0.539	0	    4.551	Ba67b
116Sn	50	116	3	5.28	0.580	0	    4.62	Cu69
116Sn	50	116	3	5.416	0.552	0	    4.673	Li72c
116Sn	50	116	5	5.062	2.625	0.272	4.619	Fi72
116Sn	50	116	3	5.358	0.550	0	    4.626	Li76
117Sn	50	117	5	5.058	2.625	0.295	4.625	Fi72
118Sn	50	118	3	5.30	0.583	0	    4.64	Cu69
118Sn	50	118	3	5.412	0.560	0	    4.679	Kh70b
118Sn	50	118	3	5.442	0.543	0	    4.767	Li72c
118Sn	50	118	5	5.072	2.623	0.304	4.634	Fi72
119Sn	50	119	5	5.100	2.618	0.290	4.639	Fi72
120Sn	50	120	3	5.315	0.576	0	    4.640	Ba67b
120Sn	50	120	3	5.32	0.576	0	    4.64	Cu69
120Sn	50	120	5	5.110	2.619	0.292	4.646	Fi72
122Sn	50	112	5	5.088	2.611	0.378	4.658	Fi72
124Sn	50	124	3	5.440	0.539	0	    4.666	Ba67b
124Sn	50	124	3	5.44	0.528	0	    4.64	Cu69
124Sn	50	124	3	5.490	0.534	0	    4.695	Li72c
124Sn	50	124	5	5.150	2.615	0.311	4.670	Fi72
102Sb	51	102	3	5.32	0.57	0	    4.63	Ha56
138Ba	56	138	5	5.3376	2.6776	0.3749	4.836	He70b
114La	57	114	3	5.7100	0.5350	0	    4.85	Sh67b
139La	57	139	3	5.710	0.535	0	    4.85	Sh67b
142Nd	60	142	3	5.6838	0.5868	0	    4.913	He71
142Nd	60	142	5	5.3120	2.7311	0.4378	4.888	He70b
142Nd	60	142	4	5.6135	0.5868	0.096	4.920	He71
142Nd	60	142	3	5.774	0.513	0	    4.863	Ca73
142Nd	60	142	3	5.839	0.569	0	    4.993	Ma74
144Nd	60	144	3	5.6256	0.6178	0	    4.926	He71
146Nd	60	146	3	5.6541	0.6321	0	    4.970	He71
146Nd	60	146	3	5.867	0.556	0	    4.993	Ma74
148Nd	60	148	3	5.6703	0.644	0	    5.002	He71
150Nd	60	150	3	5.7185	0.651	0	    5.048	He71
150Nd	60	150	3	5.865	0.571	0	    5.015	Ma74
150Nd	60	150	3	5.895	0.513	0	    4.948	Hi77
148Sm	62	148	3	5.771	0.596	0	    4.989	Ca73
152Sm	62	152	3	5.8044	0.581	0	    5.0922	Be72b
154Sm	62	154	3	5.9387	0.522	0	    5.1257	He73
158Gd	64	158	3	5.930	0.576	0	    0.0	    NA
165Ho	67	165	3	6.18	0.57	0	    5.23	Sa67
165Ho	67	165	3	6.12	0.57	0	    5.19	Uh71
166Er	68	166	3	6.1610	0.4872	0	    5.2380	Co76
166Er	68	166	3	6.186	0.269	0	    5.303	Cr77
166Er	68	166	4	5.98	0.446	0.19	5.237	Ca78
176Yb	70	176	3	6.3306	0.4868	0	    5.3150	Co76
176Yb	70	176	3	6.127	0.363	0	    5.443	Cr77
181Ta	73	181	3	6.38	0.64	0	    5.48	Do57
184W	74	184	3	6.51	0.535	0	    5.42	Ka73
186W	74	186	3	6.58	0.480	0	    5.40	Ka73
197Au	79	197	3	6.38	0.535	0	    5.33	Ha56
164Pb	82	164 3	6.69	0.494	0	    5.50	Ni69
206Pb	82	206	3	6.61	0.545	0	    5.509	Ja73
207Pb	82	207	3	6.62	0.546	0	    5.513	Ja73
208Pb	82	208	5	6.3032	2.8882	0.3379	5.501	He69
208Pb	82	208	5	6.39	2.86	0.24	5.499	Fr72b
208Pb	82	208	3	6.624	0.549	0	    5.521	Ja73
209Bi	83	209	3	6.75	0.468	0	    5.51	Ni69
209Bi	83	209	5	6.315	2.881	0.39	5.521	Si73b
232Th	90	232	3	6.7915	0.571	0	    5.7734	He73
232Th	90	232	3	6.851	0.518	0	    5.645	Hi77
238U	92	238	3	6.8054	0.605	0	    4.8434	He73
238U	92	238	3	6.874	0.556	0	    5.854	Cr77
