0 1 2
44 45 50
44 45 87
44 48 56
44 51 62
44 54 68
44 57 74
44 60 80
44 63 86
45 46 47
45 49 51
45 52 57
45 55 63
45 58 69
45 61 75
45 64 81
46 47 87
46 50 52
46 53 58
46 56 64
46 59 70
46 62 76
46 65 82
47 48 53
47 51 59
47 54 65
47 57 71
47 60 77
47 63 83
48 49 50
48 49 87
48 52 54
48 55 60
48 58 66
48 61 72
48 64 78
48 67 84
49 53 55
49 56 61
49 59 67
49 62 73
49 65 79
49 68 85
50 51 56
50 51 87
50 54 62
50 57 68
50 60 74
50 63 80
50 66 86
51 52 53
51 55 57
51 58 63
51 61 69
51 64 75
51 67 81
52 53 87
52 56 58
52 59 64
52 62 70
52 65 76
52 68 82
53 54 59
53 57 65
53 60 71
53 63 77
53 66 83
54 55 56
54 55 87
54 58 60
54 61 66
54 64 72
54 67 78
54 70 84
55 59 61
55 62 67
55 65 73
55 68 79
55 71 85
56 57 62
56 57 87
56 60 68
56 63 74
56 66 80
56 69 86
57 58 59
57 61 63
57 64 69
57 67 75
57 70 81
58 59 87
58 62 64
58 65 70
58 68 76
58 71 82
59 60 65
59 63 71
59 66 77
59 69 83
60 61 62
60 61 87
60 64 66
60 67 72
60 70 78
60 73 84
61 65 67
61 68 73
61 71 79
61 74 85
62 63 68
62 63 87
62 66 74
62 69 80
62 72 86
63 64 65
63 67 69
63 70 75
63 73 81
64 65 87
64 68 70
64 71 76
64 74 82
65 66 71
65 69 77
65 72 83
66 67 68
66 67 87
66 70 72
66 73 78
66 76 84
67 71 73
67 74 79
67 77 85
68 69 74
68 69 87
68 72 80
68 75 86
69 70 71
69 73 75
69 76 81
70 71 87
70 74 76
70 77 82
71 72 77
71 75 83
72 73 74
72 73 87
72 76 78
72 79 84
73 77 79
73 80 85
74 75 80
74 75 87
74 78 86
75 76 77
75 79 81
76 77 87
76 80 82
77 78 83
78 79 80
78 79 87
78 82 84
79 83 85
80 81 86
80 81 87
81 82 83
82 83 87
84 85 86
84 85 87
85 86 87
