0 1 2 3
12 31 50 69
12 32 52 72
12 33 54 75
12 34 56 59
12 35 39 62
12 36 41 65
12 37 43 68
13 19 44 69
13 20 46 72
13 21 48 75
13 22 50 59
13 23 52 62
13 24 54 65
13 25 56 68
13 26 39 71
13 27 41 74
13 28 43 58
13 29 45 61
13 30 47 64
13 31 49 67
13 32 51 70
13 33 53 73
13 34 55 57
13 35 38 60
13 36 40 63
13 37 42 66
14 19 43 67
14 20 45 70
14 21 47 73
14 22 49 57
14 23 51 60
14 24 53 63
14 25 55 66
14 26 38 69
14 27 40 72
14 28 42 75
14 29 44 59
14 30 46 62
14 31 48 65
14 32 50 68
14 33 52 71
14 34 54 74
14 35 56 58
14 36 39 61
14 37 41 64
15 19 42 65
15 20 44 68
15 21 46 71
15 22 48 74
15 23 50 58
15 24 52 61
15 25 54 64
15 26 56 67
15 27 39 70
15 28 41 73
15 29 43 57
15 30 45 60
15 31 47 63
15 32 49 66
15 33 51 69
15 34 53 72
15 35 55 75
15 36 38 59
15 37 40 62
16 19 41 63
16 20 43 66
16 21 45 69
16 22 47 72
16 23 49 75
16 24 51 59
16 25 53 62
16 26 55 65
16 27 38 68
16 28 40 71
16 29 42 74
16 30 44 58
16 31 46 61
16 32 48 64
16 33 50 67
16 34 52 70
16 35 54 73
16 36 56 57
16 37 39 60
17 19 40 61
17 20 42 64
17 21 44 67
17 22 46 70
17 23 48 73
17 24 50 57
17 25 52 60
17 26 54 63
17 27 56 66
17 28 39 69
17 29 41 72
17 30 43 75
17 31 45 59
17 32 47 62
17 33 49 65
17 34 51 68
17 35 53 71
17 36 55 74
17 37 38 58
18 19 39 59
18 20 41 62
18 21 43 65
18 22 45 68
18 23 47 71
18 24 49 74
18 25 51 58
18 26 53 61
18 27 55 64
18 28 38 67
18 29 40 70
18 30 42 73
18 31 44 57
18 32 46 60
18 33 48 63
18 34 50 66
18 35 52 69
18 36 54 72
18 37 56 75
19 20 21 22
19 23 24 25
19 26 27 28
19 29 30 31
19 32 33 34
19 35 36 37
20 22 27 77
20 23 28 31
20 24 26 32
20 25 35 76
20 29 34 37
20 30 33 36
21 23 29 32
21 23 33 35
21 24 25 77
21 26 34 36
21 27 28 30
21 31 37 76
22 23 26 37
22 24 31 36
22 25 30 34
22 28 32 35
22 29 33 76
23 27 36 76
23 30 34 77
24 27 29 33
24 28 34 76
24 30 35 37
25 26 31 33
25 27 32 37
25 28 29 36
26 29 35 77
26 30 32 76
27 31 34 35
28 33 37 77
31 32 36 77
38 39 40 41
38 42 43 44
38 45 46 47
38 48 49 50
38 51 52 53
38 54 55 56
38 57 76 77
39 41 46 77
39 42 47 50
39 43 45 51
39 44 54 76
39 48 53 56
39 49 52 55
40 42 48 51
40 42 52 54
40 43 44 77
40 45 53 55
40 46 47 49
40 50 56 76
41 42 45 56
41 43 50 55
41 44 49 53
41 47 51 54
41 48 52 76
42 46 55 76
42 49 53 77
43 46 48 52
43 47 53 76
43 49 54 56
44 45 50 52
44 46 51 56
44 47 48 55
45 48 54 77
45 49 51 76
46 50 53 54
47 52 56 77
50 51 55 77
57 58 59 60
57 61 62 63
57 64 65 66
57 67 68 69
57 70 71 72
57 73 74 75
58 60 65 77
58 61 66 69
58 62 64 70
58 63 73 76
58 67 72 75
58 68 71 74
59 61 67 70
59 61 71 73
59 62 63 77
59 64 72 74
59 65 66 68
59 69 75 76
60 61 64 75
60 62 69 74
60 63 68 72
60 66 70 73
60 67 71 76
61 65 74 76
61 68 72 77
62 65 67 71
62 66 72 76
62 68 73 75
63 64 69 71
63 65 70 75
63 66 67 74
64 67 73 77
64 68 70 76
65 69 72 73
66 71 75 77
69 70 74 77
