0 1 2
12 35 61
12 43 64
12 45 56
12 47 51
13 14 15
13 16 48
13 17 56
13 18 42
13 19 22
13 20 58
13 21 45
13 23 43
13 25 30
13 26 32
13 27 64
13 28 52
13 29 41
13 31 49
13 33 35
13 34 39
13 37 54
13 38 60
13 44 46
13 53 55
13 57 61
13 59 63
14 16 32
14 17 23
14 18 24
14 19 47
14 20 48
14 21 44
14 22 49
14 25 55
14 26 33
14 27 43
14 28 57
14 31 61
14 34 54
14 36 64
14 37 51
14 38 52
14 39 53
14 40 56
14 58 62
15 16 49
15 17 44
15 18 37
15 19 42
15 21 36
15 22 33
15 23 38
15 25 45
15 27 48
15 28 63
15 29 35
15 30 31
15 40 50
15 41 56
15 46 64
15 47 52
15 51 57
15 53 59
15 54 58
15 60 62
16 17 42
16 18 41
16 19 40
16 21 61
16 22 25
16 23 44
16 26 36
16 27 57
16 28 60
16 30 34
16 31 64
16 35 56
16 37 43
16 38 50
16 39 52
16 45 63
16 51 55
16 58 59
17 19 39
17 21 59
17 22 55
17 24 37
17 25 52
17 27 32
17 28 47
17 29 46
17 30 51
17 31 33
17 38 54
17 40 48
17 41 49
17 45 60
17 53 57
17 63 64
18 19 62
18 20 40
18 22 38
18 23 58
18 25 61
18 26 34
18 27 47
18 29 43
18 30 52
18 35 53
18 36 46
18 44 63
18 45 51
18 49 64
18 50 60
18 55 56
19 20 29
19 23 56
19 25 54
19 26 64
19 27 35
19 28 30
19 32 61
19 33 63
19 34 58
19 37 55
19 41 46
19 43 53
19 50 57
19 52 59
20 21 53
20 22 46
20 23 63
20 24 38
20 25 26
20 28 61
20 30 41
20 32 64
20 33 60
20 34 59
20 35 47
20 42 51
20 43 52
20 45 55
20 57 62
21 23 52
21 24 32
21 25 27
21 26 62
21 28 31
21 29 58
21 30 39
21 33 51
21 37 56
21 38 49
21 42 64
21 43 54
21 46 47
21 50 63
22 23 31
22 24 50
22 26 28
22 27 34
22 29 37
22 30 32
22 36 52
22 39 58
22 40 64
22 43 48
22 51 56
22 53 60
22 54 61
22 57 59
23 24 40
23 25 57
23 27 55
23 28 29
23 30 53
23 34 45
23 35 50
23 37 64
23 39 41
23 42 54
23 47 61
23 48 62
23 51 60
24 25 29
24 26 53
24 28 34
24 30 33
24 31 39
24 35 51
24 36 57
24 45 61
24 46 55
24 47 59
24 48 60
24 52 54
24 62 64
25 28 43
25 31 34
25 33 42
25 35 60
25 36 49
25 37 38
25 41 50
25 48 56
25 59 64
26 29 42
26 30 38
26 31 40
26 39 45
26 41 43
26 46 50
26 47 58
26 48 61
26 49 55
26 54 59
26 56 57
26 60 63
27 28 37
27 29 33
27 30 56
27 31 62
27 36 39
27 38 53
27 41 52
27 42 44
27 46 51
27 49 54
27 60 61
28 32 38
28 35 55
28 36 62
28 39 40
28 41 64
28 42 58
28 50 53
29 30 64
29 31 55
29 32 40
29 34 63
29 36 61
29 39 51
29 44 56
29 45 49
29 50 54
29 52 57
30 35 36
30 37 46
30 43 55
30 45 57
30 47 60
30 50 59
30 58 61
30 62 63
31 36 54
31 38 43
31 42 48
31 44 60
31 45 46
31 51 59
31 52 56
31 57 58
32 33 41
32 35 42
32 36 60
32 43 47
32 44 51
32 46 59
32 52 63
32 53 56
32 54 62
32 55 58
33 34 55
33 37 49
33 38 58
33 44 47
33 45 54
33 46 61
33 48 59
33 50 64
34 35 52
34 36 56
34 38 44
34 40 60
34 41 51
34 42 47
34 43 57
34 48 49
34 53 62
35 38 48
35 39 64
35 41 58
35 43 45
35 44 54
35 46 57
35 49 62
36 37 45
36 38 51
36 40 58
36 43 63
36 47 50
37 40 44
37 41 48
37 42 60
37 53 58
37 57 63
37 61 62
38 39 47
38 40 62
38 46 63
38 56 64
39 43 62
39 44 57
39 46 60
39 48 50
39 49 59
39 54 55
39 61 63
40 41 59
40 42 45
40 43 51
40 46 49
40 47 63
40 52 55
41 45 62
41 47 55
41 53 63
41 54 60
42 49 63
42 50 55
42 52 62
42 59 61
43 44 58
43 56 61
44 45 59
44 48 52
44 49 61
44 50 62
45 48 64
45 52 53
46 48 53
46 52 58
46 54 56
47 49 57
47 53 54
47 56 62
48 54 57
48 55 63
49 50 51
49 52 60
50 52 61
51 53 64
51 54 63
55 59 62
56 58 63
56 59 60
