0 1 2 3
7 32 45 53
7 33 37 60
8 9 10 11
8 12 26 65
8 14 41 55
8 15 36 63
8 16 33 52
8 18 40 53
8 19 28 60
8 20 30 56
8 21 27 58
8 23 47 69
8 24 31 67
8 25 44 50
8 29 37 57
8 32 43 66
8 34 46 51
8 38 42 61
9 13 27 65
9 14 37 63
9 15 40 55
9 17 32 52
9 18 29 60
9 19 41 53
9 20 26 58
9 21 31 56
9 22 46 69
9 24 45 50
9 25 30 67
9 28 36 57
9 33 42 66
9 35 47 51
9 39 43 61
10 12 43 55
10 13 38 63
10 14 24 65
10 16 42 53
10 17 30 60
10 18 35 52
10 21 45 69
10 22 28 56
10 23 25 58
10 26 29 67
10 27 46 50
10 31 39 57
10 32 44 51
10 34 41 66
10 36 40 61
11 12 39 63
11 13 42 55
11 15 25 65
11 16 31 60
11 17 43 53
11 19 34 52
11 20 44 69
11 22 24 58
11 23 29 56
11 26 47 50
11 27 28 67
11 30 38 57
11 33 45 51
11 35 40 66
11 37 41 61
12 13 14 15
12 16 30 66
12 18 45 56
12 19 40 64
12 20 37 53
12 22 44 54
12 23 32 61
12 24 34 57
12 25 31 48
12 28 35 68
12 33 41 58
12 36 47 67
12 42 46 62
13 17 31 66
13 18 41 64
13 19 44 56
13 21 36 53
13 22 33 61
13 23 45 54
13 24 30 48
13 25 35 57
13 29 34 68
13 32 40 58
13 37 46 67
13 43 47 62
14 16 47 56
14 17 42 64
14 18 28 66
14 20 46 54
14 21 34 61
14 22 39 53
14 26 32 57
14 27 29 48
14 30 33 68
14 35 43 58
14 38 45 67
14 40 44 62
15 16 43 64
15 17 46 56
15 19 29 66
15 20 35 61
15 21 47 54
15 23 38 53
15 26 28 48
15 27 33 57
15 31 32 68
15 34 42 58
15 39 44 67
15 41 45 62
16 17 18 19
16 20 34 67
16 23 44 65
16 24 41 54
16 27 36 62
16 28 38 58
16 29 35 49
16 32 39 69
16 37 45 48
17 21 35 67
17 22 45 65
17 25 40 54
17 26 37 62
17 28 34 49
17 29 39 58
17 33 38 69
17 36 44 48
18 21 46 65
18 22 32 67
18 25 38 62
18 26 43 54
18 30 36 58
18 31 33 49
18 34 37 69
18 39 47 48
19 20 47 65
19 23 33 67
19 24 39 62
19 27 42 54
19 30 32 49
19 31 37 58
19 35 36 69
19 38 46 48
20 21 22 23
20 24 38 68
20 28 45 55
20 31 40 63
20 32 42 48
20 33 39 50
20 36 43 59
21 25 39 68
21 29 44 55
21 30 41 63
21 32 38 50
21 33 43 48
21 37 42 59
22 26 36 68
22 29 42 63
22 30 47 55
22 34 40 48
22 35 37 50
22 38 41 59
23 27 37 68
23 28 43 63
23 31 46 55
23 34 36 50
23 35 41 48
23 39 40 59
24 25 26 27
24 28 42 69
24 35 44 64
24 36 46 49
24 37 43 51
24 40 47 60
25 29 43 69
25 34 45 64
25 36 42 51
25 37 47 49
25 41 46 60
26 30 40 69
26 33 46 64
26 38 44 49
26 39 41 51
26 42 45 60
27 31 41 69
27 32 47 64
27 38 40 51
27 39 45 49
27 43 44 60
28 29 30 31
28 32 46 59
28 41 47 52
29 33 47 59
29 40 46 52
30 34 44 59
30 43 45 52
31 35 45 59
31 42 44 52
32 33 34 35
36 37 38 39
40 41 42 43
44 45 46 47
48 49 50 69
48 51 54 68
48 52 55 59
48 53 64 66
48 56 62 67
48 57 61 63
48 58 60 65
49 51 60 67
49 52 57 68
49 53 54 58
49 55 62 66
49 56 63 65
49 59 61 64
50 51 56 57
50 52 65 66
50 53 61 67
50 54 63 64
50 55 58 68
50 59 60 62
51 52 53 69
51 55 61 65
51 58 62 64
51 59 63 66
52 54 61 62
52 56 60 64
52 58 63 67
53 55 60 63
53 56 59 68
53 57 62 65
54 55 56 69
54 57 60 66
54 59 65 67
55 57 64 67
56 58 61 66
57 58 59 69
60 61 68 69
62 63 68 69
64 65 68 69
66 67 68 69
