0 1 2
6 19 43
6 20 42
6 22 39
6 25 31
6 26 46
6 27 30
6 29 61
6 33 35
6 34 47
6 34 48
6 36 51
6 41 58
6 45 62
6 50 59
6 52 57
6 56 60
7 8 35
7 9 53
7 10 13
7 11 56
7 12 27
7 14 41
7 15 45
7 16 50
7 17 42
7 18 65
7 19 30
7 20 55
7 21 59
7 22 24
7 23 29
7 25 34
7 28 52
7 31 33
7 32 57
7 37 54
7 38 39
7 40 43
7 44 62
7 47 60
7 48 61
7 49 63
7 51 58
8 9 15
8 10 30
8 11 32
8 12 18
8 12 38
8 16 52
8 19 59
8 22 31
8 23 49
8 24 56
8 25 41
8 26 40
8 27 48
8 28 36
8 29 45
8 33 34
8 37 58
8 39 43
8 44 60
8 46 65
8 47 57
8 50 55
8 51 53
8 54 61
8 63 64
9 11 16
9 13 62
9 14 48
9 17 21
9 18 61
9 19 38
9 20 57
9 22 36
9 22 40
9 23 44
9 24 41
9 25 30
9 26 43
9 27 39
9 28 29
9 31 54
9 32 49
9 33 45
9 35 46
9 37 51
9 42 47
9 58 59
9 60 63
9 64 65
10 12 54
10 14 58
10 15 23
10 16 42
10 17 37
10 18 40
10 19 62
10 20 25
10 22 55
10 24 29
10 26 61
10 27 53
10 31 43
10 32 44
10 33 41
10 34 36
10 35 49
10 38 64
10 39 46
10 45 60
10 47 50
10 48 57
10 56 59
11 12 47
11 13 52
11 14 55
11 17 24
11 18 20
11 21 37
11 22 49
11 23 27
11 25 42
11 26 58
11 28 65
11 29 48
11 30 31
11 31 40
11 33 44
11 34 38
11 35 59
11 36 64
11 39 41
11 43 45
11 46 61
11 50 62
11 51 54
11 57 60
12 13 50
12 14 60
12 15 62
12 16 61
12 17 40
12 19 56
12 20 58
12 21 39
12 22 48
12 23 65
12 24 33
12 25 59
12 26 32
12 28 57
12 29 51
12 30 34
12 31 64
12 35 37
12 36 63
12 41 53
12 43 55
12 45 46
13 14 36
13 15 57
13 16 28
13 17 46
13 18 63
13 19 24
13 21 44
13 21 60
13 22 32
13 23 35
13 25 65
13 26 29
13 27 42
13 30 58
13 31 51
13 34 40
13 39 47
13 41 45
13 48 53
13 49 54
13 55 56
13 59 64
14 15 26
14 16 25
14 17 50
14 18 28
14 19 42
14 21 43
14 23 30
14 24 34
14 29 39
14 30 62
14 31 61
14 33 54
14 35 45
14 37 65
14 38 52
14 40 56
14 44 47
14 49 53
14 51 64
14 59 63
15 16 59
15 17 30
15 18 37
15 19 33
15 20 61
15 21 22
15 27 28
15 29 50
15 31 38
15 32 56
15 34 54
15 35 60
15 36 39
15 41 64
15 42 51
15 43 46
15 44 49
15 47 61
15 48 55
15 52 58
16 17 31
16 18 46
16 19 58
16 21 57
16 22 47
16 24 26
16 27 33
16 30 53
16 34 55
16 35 54
16 36 56
16 37 62
16 38 48
16 39 65
16 40 51
16 43 64
16 45 63
16 49 60
17 18 49
17 19 47
17 20 51
17 22 26
17 23 45
17 27 60
17 28 44
17 29 33
17 32 41
17 35 55
17 38 60
17 39 59
17 43 58
17 48 65
17 52 63
17 54 62
17 57 64
18 19 53
18 21 48
18 22 57
18 24 27
18 25 35
18 29 45
18 30 51
18 31 42
18 32 58
18 33 64
18 36 60
18 39 52
18 41 56
18 43 62
18 44 55
18 50 54
19 20 49
19 21 64
19 22 65
19 25 44
19 26 36
19 28 39
19 29 37
19 31 34
19 32 45
19 35 61
19 40 57
19 41 46
19 50 51
19 52 54
19 55 63
20 21 56
20 22 35
20 24 28
20 25 52
20 26 64
20 27 46
20 29 62
20 30 44
20 31 45
20 32 54
20 33 37
20 34 50
20 36 38
20 39 48
20 40 63
20 43 59
20 47 65
20 53 60
21 23 28
21 24 54
21 25 29
21 26 30
21 27 61
21 31 36
21 32 47
21 33 65
21 34 62
21 35 41
21 38 50
21 40 53
21 46 63
21 49 58
22 23 42
22 25 61
22 27 54
22 28 41
22 30 59
22 33 63
22 34 45
22 37 46
22 44 51
22 50 60
22 52 64
22 56 62
23 24 63
23 25 40
23 26 52
23 31 48
23 32 50
23 33 55
23 34 56
23 36 41
23 38 51
23 43 54
23 46 58
23 57 59
23 60 62
23 61 64
24 30 48
24 31 46
24 32 38
24 35 51
24 36 43
24 37 61
24 39 64
24 40 65
24 44 57
24 45 52
24 50 53
24 54 60
24 55 59
25 26 45
25 27 64
25 28 51
25 33 53
25 36 47
25 37 57
25 38 43
25 39 62
25 46 54
25 48 58
25 49 56
25 50 55
26 27 55
26 28 62
26 31 59
26 33 56
26 34 37
26 38 63
26 39 53
26 41 47
26 42 65
26 48 49
26 50 57
26 51 60
27 31 44
27 32 40
27 34 65
27 35 62
27 36 65
27 41 43
27 45 50
27 47 52
27 49 59
27 51 56
27 58 63
28 30 55
28 32 59
28 33 40
28 34 46
28 35 37
28 38 49
28 42 60
28 43 47
28 45 54
28 48 53
28 50 63
28 56 58
29 31 60
29 32 34
29 35 52
29 36 44
29 38 41
29 40 47
29 42 64
29 46 56
29 49 55
29 53 58
29 54 65
29 57 63
30 32 33
30 35 63
30 36 54
30 37 56
30 38 47
30 39 45
30 42 50
30 43 60
30 52 61
30 57 65
31 32 53
31 35 65
31 37 63
31 39 49
31 41 50
31 47 56
32 35 48
32 36 37
32 39 51
32 42 43
32 46 55
32 52 62
32 52 65
32 60 64
32 61 63
33 38 59
33 39 57
33 42 57
33 43 50
33 47 48
33 49 62
33 52 60
33 58 61
34 35 42
34 41 57
34 43 52
34 44 63
34 49 64
34 53 61
34 58 60
35 36 40
35 38 44
35 47 53
35 56 64
36 42 61
36 45 56
36 46 49
36 50 58
36 52 55
36 53 57
37 38 45
37 40 55
37 41 60
37 42 53
37 44 52
37 47 49
37 48 50
38 39 55
38 40 46
38 42 54
38 53 56
38 57 62
38 58 65
39 40 54
39 42 63
39 44 58
39 50 61
40 41 59
40 42 58
40 44 64
40 45 48
40 47 62
40 49 52
41 42 52
41 44 46
41 48 62
41 49 61
41 51 65
41 54 55
42 44 48
42 45 49
42 46 59
42 62 63
43 44 51
43 48 64
43 49 57
43 53 63
43 56 61
44 45 53
44 59 61
45 47 64
45 51 55
45 57 58
45 61 65
46 48 60
46 50 64
46 51 62
46 52 53
47 51 63
47 55 58
48 54 59
50 52 56
51 52 59
51 57 61
53 55 65
53 59 62
54 56 57
54 58 64
55 61 62
56 63 65
59 60 65
