,Ips_acuminatus,Orthotomicus_erosus,Ernoporus_tiliae,Eidophelus_fagi,Euwallacea_fornicatus,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Euwallacea_similis,Xyleborus_celsus,Xyleborus_ferrugineus,Xyleborus_glabratus,Xyleborus_perforans,Xyleborus_bispinatus,Xyleborus_monographus,Xyleborus_impressus,Xyleborus_spinulosus,Anisandrus_dispar,Anisandrus_sayi,Cnestus_mutilatus,Cnestus_bimaculatus,Dryocoetes_autographus,Dryocoetes_confusus,Hylesinus_crenatus,Hylesinus_varius,Hylesinus_aculeatus,Crypturgus_hispidulus,Dendroctonus_pseudotsugae,Platypus_cylindrus,Pityogenes_chalcographus,Pseudopityophthorus_minutissimus,Xylosandrus_germanus,Beaverium_insulindicus,Taphrorychus_bicolor,Hylurgus_ligniperda,Tomicus_destruens,Tomicus_piniperda,Tomicus_brevipilosus,Truncaudum_agnatum,Truncaudum_impexum,Coccotrypes_dactyliperda,Ambrosiophilus_atratus,Hadrodemius_globus,Leptoxyleborus_sordicauda,Coptoborus_pseudotenuis,Xyleborinus_andrewesi,Xyleborinus_gracilis,Xyleborinus_attenuatus,Xyleborinus_artestriatus,Xyleborinus_exiguus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Pseudowebbia_trepanicauda,Microperus_alpha,Microperus_popondettae,Debus_pumilus,Debus_emarginatus,Cryphalus_mangiferae,Webbia_pabo,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Hypothenemus_hampei,Hypothenemus_birmanus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_obscurus,Eccoptopterus_spinosus,Hylurgops_palliatus,Hylastes_ater,Hylastes_cunicularius,Hylastes_gracilis,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_rugulosus,Scolytus_carpini,Scolytus_dimidiatus,Dendroterus_defectus,Pagiocerus_frontalis,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_pityographus,Polygraphus_poligraphus,Procryphalus_mucronatus,Trypodendron_signatum,Trypodendron_domesticum,Trypodendron_lineatum,Xyloterinus_politus,Hylocurus_langstoni,Xylocleptes_bispinus,Carphoborus_bifurcus,Pycnarthrum_hispidum,Premnobius_cavipennis,Ips_duplicatus,Ips_pini
Crypturgus_hispidulus,0.3158292522,0.4495327229,0.3431956431,0.425455958,0.439758666,0.4589368922,0.4184623258,0.47835577679999997,0.45641643340000004,0.5479231264,0.5748372258,7.438471970299999,0.5650762209,0.546896612,0.5019393504,0.4831617331,0.4303025057,0.46279908550000004,0.44246245019999997,0.45161330980000003,0.4886887702,0.4137699829,0.41777082089999995,0.41550777159999996,0.4101361226,0.5046286601000001,0.0,12.3665050833,12.5474194043,12.594533626299999,12.5697206178,12.5745766336,12.5289904171,12.5293570694,12.3926605203,12.4225595897,12.3883672488,12.4103443412,5.869643590599999,5.896580879899999,5.9971342622999995,5.985228984799999,5.978564138699999,5.9579165410999995,5.976514688899999,5.956987533399999,5.987024272099998,5.971271071499999,5.991340081099999,5.995204557999998,11.7342676318,11.9742024258,5.987302553899998,5.995512422499998,6.009223219199998,5.979993354399999,5.964356639199998,5.986511464099999,5.960883245399999,6.024745190099999,5.9774960439,12.1025991911,6.014895078599999,6.091178453699998,6.073096550299998,6.037185265399999,6.0199599580999985,6.000266802799999,6.060941044699999,6.065889582,11.5256043952,11.609680781300002,11.5699744791,5.997603541899999,0.43611193130000003,0.4484760626,0.4875731083,0.4927475472,0.5197325181,0.4899968779,0.48118497169999996,0.5077719007,0.45568664189999997,0.4774501898,0.5066717297,0.4934819186,0.5747953359,0.5335231294,0.5056168994,0.5646017683,0.5011545048,0.41548500889999995,0.45858291770000004,0.4858289318,0.5242773294,0.46378780089999994,0.5859976658,0.37928213190000004,0.3936561219,0.4426127916,0.5415865934,0.4234627597,0.3755282031,0.4509966188
Dendroctonus_pseudotsugae,12.2731486897,12.4068521604,12.300515080599999,12.3827753955,12.3970781035,12.4162563297,12.3757817633,12.4356752143,12.4137358709,12.5052425639,12.532156663299999,19.395791407799997,12.522395658399999,12.5042160495,12.4592587879,12.4404811706,12.3876219432,12.420118523,12.3997818877,12.4089327473,12.4460082077,12.371089420399999,12.3750902584,12.372827209099999,12.3674555601,12.461948097599999,12.3665050833,0.0,0.40062198,0.44773620199999997,0.42292319349999996,0.4277792093,0.3821929928,0.3825596451,0.245863096,0.2757621654,0.24156982449999997,0.2635469169,17.8269630281,17.853900317399997,17.9544536998,17.9425484223,17.9358835762,17.9152359786,17.9338341264,17.9143069709,17.9443437096,17.928590509,17.9486595186,17.952523995499998,23.6915870693,23.9315218633,17.9446219914,17.952831859999996,17.9665426567,17.9373127919,17.9216760767,17.9438309016,17.9182026829,17.9820646276,17.9348154814,24.0599186286,17.9722145161,18.048497891199997,18.030415987799998,17.9945047029,17.9772793956,17.9575862403,18.0182604822,18.0232090195,23.4829238327,23.5670002188,23.5272939166,17.9549229794,12.3934313688,12.4057955001,12.4448925458,12.4500669847,12.477051955599999,12.4473163154,12.4385044092,12.465091338199999,12.413006079399999,12.4347696273,12.4639911672,12.4508013561,12.5321147734,12.4908425669,12.462936336899999,12.5219212058,12.4584739423,12.3728044464,12.4159023552,12.4431483693,12.4815967669,12.4211072384,12.5433171033,12.336601569399999,12.3509755594,12.3999322291,12.498906030899999,12.3807821972,12.332847640599999,12.4083160563
Platypus_cylindrus,12.454063010699999,12.5877664814,12.481429401599998,12.563689716499999,12.5779924245,12.597170650699999,12.556696084299999,12.6165895353,12.5946501919,12.686156884899999,12.713070984299998,19.5767057288,12.703309979399998,12.6851303705,12.6401731089,12.6213954916,12.568536264199999,12.601032843999999,12.5806962087,12.5898470683,12.6269225287,12.552003741399998,12.5560045794,12.553741530099998,12.5483698811,12.642862418599998,12.5474194043,0.40062198,0.0,0.6286505229999999,0.6038375144999999,0.6086935303000001,0.5631073138,0.5634739661,0.426777417,0.45667648639999997,0.42248414549999996,0.4444612379,18.0078773491,18.0348146384,18.135368020799998,18.1234627433,18.116797897199998,18.096150299599998,18.114748447399997,18.095221291899996,18.125258030599998,18.10950483,18.1295738396,18.133438316499998,23.8725013903,24.112436184299998,18.125536312399998,18.133746181,18.147456977699996,18.118227112899998,18.1025903977,18.124745222599998,18.0991170039,18.1629789486,18.115729802399997,24.240832949599998,18.1531288371,18.229412212199996,18.211330308799997,18.175419023899998,18.158193716599996,18.1385005613,18.1991748032,18.204123340499997,23.6638381537,23.7479145398,23.708208237599997,18.1358373004,12.5743456898,12.5867098211,12.6258068668,12.630981305699999,12.657966276599998,12.6282306364,12.6194187302,12.646005659199998,12.593920400399998,12.6156839483,12.6449054882,12.631715677099999,12.7130290944,12.671756887899999,12.643850657899998,12.7028355268,12.639388263299999,12.5537187674,12.5968166762,12.624062690299999,12.662511087899999,12.602021559399999,12.7242314243,12.517515890399999,12.5318898804,12.580846550099999,12.679820351899998,12.5616965182,12.513761961599998,12.5892303773
Pityogenes_chalcographus,12.501177232699998,12.634880703399999,12.528543623599997,12.610803938499998,12.625106646499999,12.644284872699998,12.603810306299998,12.663703757299999,12.641764413899999,12.733271106899998,12.760185206299997,19.623819950799998,12.750424201399998,12.732244592499999,12.687287330899998,12.668509713599999,12.615650486199998,12.648147065999998,12.627810430699999,12.636961290299999,12.674036750699997,12.599117963399998,12.603118801399999,12.600855752099998,12.595484103099999,12.689976640599998,12.594533626299999,0.44773620199999997,0.6286505229999999,0.0,0.6509517364999999,0.6558077523,0.6102215358,0.6105881880999999,0.473891639,0.5037907084,0.46959836749999995,0.49157545989999996,18.054991571099997,18.081928860399998,18.1824822428,18.170576965299997,18.1639121192,18.1432645216,18.161862669399998,18.142335513899997,18.1723722526,18.156619051999996,18.176688061599997,18.180552538499995,23.9196156123,24.1595504063,18.1726505344,18.180860402999997,18.194571199699997,18.1653413349,18.149704619699996,18.171859444599995,18.146231225899996,18.210093170599997,18.1628440244,24.287947171599995,18.200243059099996,18.276526434199997,18.2584445308,18.222533245899996,18.205307938599997,18.185614783299997,18.2462890252,18.2512375625,23.710952375699996,23.795028761799998,23.7553224596,18.182951522399996,12.621459911799999,12.633824043099999,12.672921088799999,12.678095527699998,12.705080498599997,12.675344858399999,12.666532952199999,12.693119881199998,12.641034622399998,12.662798170299999,12.692019710199999,12.678829899099998,12.760143316399999,12.718871109899998,12.690964879899997,12.749949748799999,12.686502485299998,12.600832989399999,12.643930898199999,12.671176912299998,12.709625309899998,12.649135781399998,12.771345646299999,12.564630112399998,12.579004102399999,12.627960772099998,12.726934573899998,12.6088107402,12.560876183599998,12.6363445993
Pseudopityophthorus_minutissimus,12.4763642242,12.6100676949,12.503730615099999,12.58599093,12.600293638,12.6194718642,12.578997297799999,12.6388907488,12.6169514054,12.7084580984,12.735372197799999,19.5990069423,12.725611192899999,12.707431584,12.6624743224,12.6436967051,12.5908374777,12.6233340575,12.6029974222,12.6121482818,12.6492237422,12.574304954899999,12.5783057929,12.576042743599999,12.5706710946,12.665163632099999,12.5697206178,0.42292319349999996,0.6038375144999999,0.6509517364999999,0.0,0.6309947438,0.5854085273,0.5857751795999999,0.44907863049999996,0.47897769989999994,0.44478535899999994,0.46676245139999994,18.0301785626,18.0571158519,18.1576692343,18.1457639568,18.1390991107,18.1184515131,18.137049660899997,18.117522505399997,18.147559244099998,18.1318060435,18.1518750531,18.155739529999998,23.8948026038,24.1347373978,18.147837525899998,18.1560473945,18.169758191199996,18.1405283264,18.1248916112,18.1470464361,18.1214182174,18.1852801621,18.138031015899998,24.2631341631,18.1754300506,18.251713425699997,18.233631522299998,18.1977202374,18.180494930099997,18.1608017748,18.2214760167,18.226424553999998,23.6861393672,23.7702157533,23.730509451099998,18.1581385139,12.5966469033,12.6090110346,12.6481080803,12.6532825192,12.680267490099999,12.6505318499,12.6417199437,12.668306872699999,12.616221613899999,12.6379851618,12.6672067017,12.6540168906,12.7353303079,12.6940581014,12.666151871399999,12.7251367403,12.6616894768,12.5760199809,12.6191178897,12.6463639038,12.6848123014,12.6243227729,12.7465326378,12.539817103899999,12.5541910939,12.603147763599999,12.702121565399999,12.5839977317,12.536063175099999,12.6115315908
Xylosandrus_germanus,12.481220239999999,12.6149237107,12.508586630899998,12.5908469458,12.6051496538,12.62432788,12.583853313599999,12.6437467646,12.6218074212,12.7133141142,12.740228213599998,19.6038629581,12.730467208699999,12.7122875998,12.6673303382,12.6485527209,12.595693493499999,12.628190073299999,12.607853438,12.6170042976,12.654079757999998,12.579160970699999,12.5831618087,12.580898759399998,12.5755271104,12.670019647899998,12.5745766336,0.4277792093,0.6086935303000001,0.6558077523,0.6309947438,0.0,0.2019293543,0.5906311954000001,0.4539346463,0.4838337157,0.4496413748,0.4716184672,18.035034578399998,18.0619718677,18.1625252501,18.150619972599998,18.143955126499996,18.1233075289,18.1419056767,18.122378521199998,18.152415259899996,18.136662059299997,18.156731068899997,18.1605955458,23.899658619599997,24.139593413599997,18.152693541699996,18.160903410299998,18.174614206999998,18.145384342199996,18.129747626999997,18.1519024519,18.1262742332,18.190136177899998,18.1428870317,24.2679901789,18.180286066399997,18.256569441499998,18.238487538099996,18.2025762532,18.185350945899998,18.165657790599997,18.226332032499997,18.2312805698,23.690995383,23.775071769100002,23.7353654669,18.1629945297,12.6015029191,12.6138670504,12.6529640961,12.658138534999999,12.685123505899998,12.6553878657,12.6465759595,12.673162888499999,12.621077629699998,12.6428411776,12.6720627175,12.6588729064,12.7401863237,12.6989141172,12.671007887199998,12.7299927561,12.6665454926,12.5808759967,12.6239739055,12.651219919599999,12.689668317199999,12.629178788699999,12.7513886536,12.544673119699999,12.5590471097,12.608003779399999,12.706977581199999,12.5888537475,12.540919190899999,12.6163876066
Beaverium_insulindicus,12.435634023499999,12.5693374942,12.463000414399998,12.545260729299999,12.5595634373,12.578741663499999,12.538267097099999,12.5981605481,12.5762212047,12.667727897699999,12.694641997099998,19.558276741599997,12.684880992199998,12.6667013833,12.621744121699999,12.6029665044,12.550107276999999,12.582603856799999,12.562267221499999,12.5714180811,12.6084935415,12.533574754199998,12.5375755922,12.535312542899998,12.5299408939,12.624433431399998,12.5289904171,0.3821929928,0.5631073138,0.6102215358,0.5854085273,0.2019293543,0.0,0.5450449789,0.4083484298,0.4382474992,0.4040551583,0.4260322507,17.9894483619,18.016385651199997,18.116939033599998,18.1050337561,18.098368909999998,18.077721312399998,18.0963194602,18.0767923047,18.106829043399998,18.0910758428,18.1111448524,18.115009329299998,23.854072403099998,24.094007197099998,18.107107325199998,18.115317193799996,18.1290279905,18.099798125699998,18.0841614105,18.106316235399998,18.080688016699998,18.1445499614,18.0973008152,24.222403962399998,18.1346998499,18.210983224999996,18.192901321599997,18.156990036699998,18.1397647294,18.1200715741,18.180745815999998,18.1856943533,23.6454091665,23.7294855526,23.6897792504,18.1174083132,12.5559167026,12.5682808339,12.6073778796,12.612552318499999,12.639537289399998,12.6098016492,12.600989743,12.627576671999998,12.575491413199998,12.597254961099999,12.626476500999999,12.613286689899999,12.6946001072,12.653327900699999,12.625421670699998,12.6844065396,12.620959276099999,12.5352897802,12.578387689,12.605633703099999,12.644082100699999,12.583592572199999,12.7058024371,12.499086903199998,12.5134608932,12.562417562899999,12.661391364699998,12.543267531,12.495332974399998,12.5708013901
Taphrorychus_bicolor,12.436000675799999,12.5697041465,12.463367066699998,12.5456273816,12.5599300896,12.5791083158,12.538633749399999,12.5985272004,12.576587857,12.66809455,12.695008649399998,19.5586433939,12.685247644499999,12.6670680356,12.622110774,12.6033331567,12.550473929299999,12.582970509099999,12.5626338738,12.5717847334,12.608860193799998,12.533941406499999,12.5379422445,12.535679195199998,12.5303075462,12.624800083699999,12.5293570694,0.3825596451,0.5634739661,0.6105881880999999,0.5857751795999999,0.5906311954000001,0.5450449789,0.0,0.4087150821,0.4386141515,0.4044218106,0.426398903,17.989815014199998,18.0167523035,18.1173056859,18.105400408399998,18.0987355623,18.0780879647,18.0966861125,18.077158956999998,18.1071956957,18.091442495099997,18.111511504699997,18.115375981599996,23.8544390554,24.0943738494,18.1074739775,18.115683846099998,18.129394642799998,18.100164778,18.084528062799997,18.106682887699996,18.081054668999997,18.144916613699998,18.0976674675,24.222770614699996,18.135066502199997,18.211349877299998,18.1932679739,18.157356688999997,18.140131381699998,18.120438226399997,18.1811124683,18.1860610056,23.645775818799997,23.7298522049,23.6901459027,18.117774965499997,12.5562833549,12.5686474862,12.6077445319,12.6129189708,12.639903941699998,12.6101683015,12.6013563953,12.627943324299999,12.575858065499999,12.5976216134,12.6268431533,12.6136533422,12.6949667595,12.653694553,12.625788322999998,12.6847731919,12.6213259284,12.5356564325,12.5787543413,12.606000355399999,12.644448752999999,12.5839592245,12.7061690894,12.499453555499999,12.5138275455,12.562784215199999,12.661758016999999,12.5436341833,12.495699626699999,12.5711680424
Hylurgus_ligniperda,12.2993041267,12.4330075974,12.326670517599998,12.4089308325,12.4232335405,12.4424117667,12.401937200299999,12.4618306513,12.4398913079,12.5313980009,12.558312100299998,19.421946844799997,12.548551095399999,12.5303714865,12.4854142249,12.4666366076,12.413777380199999,12.44627396,12.4259373247,12.4350881843,12.4721636447,12.397244857399999,12.4012456954,12.398982646099999,12.3936109971,12.488103534599999,12.3926605203,0.245863096,0.426777417,0.473891639,0.44907863049999996,0.4539346463,0.4083484298,0.4087150821,0.0,0.3019176024,0.2677252615,0.2897023539,17.8531184651,17.880055754399997,17.9806091368,17.9687038593,17.9620390132,17.9413914156,17.9599895634,17.9404624079,17.970499146599998,17.954745946,17.9748149556,17.978679432499998,23.7177425063,23.9576773003,17.970777428399998,17.978987296999996,17.9926980937,17.9634682289,17.9478315137,17.9699863386,17.9443581199,18.0082200646,17.9609709184,24.0860740656,17.9983699531,18.074653328199997,18.056571424799998,18.0206601399,18.0034348326,17.9837416773,18.0444159192,18.0493644565,23.5090792697,23.5931556558,23.5534493536,17.9810784164,12.4195868058,12.4319509371,12.4710479828,12.4762224217,12.503207392599998,12.4734717524,12.4646598462,12.491246775199999,12.439161516399999,12.4609250643,12.4901466042,12.4769567931,12.5582702104,12.5169980039,12.489091773899998,12.5480766428,12.4846293793,12.3989598834,12.4420577922,12.4693038063,12.507752203899999,12.4472626754,12.5694725403,12.362757006399999,12.3771309964,12.426087666099999,12.525061467899999,12.4069376342,12.359003077599999,12.4344714933
Tomicus_destruens,12.3292031961,12.4629066668,12.356569587,12.4388299019,12.4531326099,12.4723108361,12.4318362697,12.4917297207,12.4697903773,12.5612970703,12.5882111697,19.4518459142,12.5784501648,12.5602705559,12.5153132943,12.496535677,12.4436764496,12.4761730294,12.4558363941,12.4649872537,12.5020627141,12.4271439268,12.4311447648,12.4288817155,12.4235100665,12.518002604,12.4225595897,0.2757621654,0.45667648639999997,0.5037907084,0.47897769989999994,0.4838337157,0.4382474992,0.4386141515,0.3019176024,0.0,0.1459157549,0.16789284729999998,17.8830175345,17.9099548238,18.0105082062,17.9986029287,17.9919380826,17.971290485,17.9898886328,17.9703614773,18.000398216,17.984645015399998,18.004714025,18.008578501899997,23.7476415757,23.9875763697,18.0006764978,18.0088863664,18.0225971631,17.9933672983,17.977730583099998,17.999885407999997,17.974257189299998,18.038119134,17.9908699878,24.115973134999997,18.028269022499998,18.1045523976,18.0864704942,18.050559209299998,18.033333902,18.0136407467,18.0743149886,18.0792635259,23.538978339099998,23.6230547252,23.583348423,18.010977485799998,12.4494858752,12.4618500065,12.5009470522,12.5061214911,12.533106462,12.5033708218,12.4945589156,12.5211458446,12.4690605858,12.4908241337,12.5200456736,12.5068558625,12.5881692798,12.5468970733,12.5189908433,12.5779757122,12.5145284487,12.4288589528,12.4719568616,12.4992028757,12.5376512733,12.4771617448,12.5993716097,12.3926560758,12.4070300658,12.4559867355,12.5549605373,12.436836703600001,12.388902147,12.464370562700001
Tomicus_piniperda,12.2950108552,12.4287143259,12.322377246099999,12.404637561,12.418940269,12.4381184952,12.397643928799999,12.4575373798,12.4355980364,12.5271047294,12.554018828799999,19.4176535733,12.544257823899999,12.526078215,12.4811209534,12.4623433361,12.4094841087,12.4419806885,12.4216440532,12.4307949128,12.4678703732,12.392951585899999,12.3969524239,12.394689374599999,12.3893177256,12.483810263099999,12.3883672488,0.24156982449999997,0.42248414549999996,0.46959836749999995,0.44478535899999994,0.4496413748,0.4040551583,0.4044218106,0.2677252615,0.1459157549,0.0,0.1086110064,17.8488251936,17.8757624829,17.9763158653,17.9644105878,17.9577457417,17.9370981441,17.955696291899997,17.936169136399997,17.9662058751,17.9504526745,17.9705216841,17.974386160999998,23.7134492348,23.9533840288,17.9664841569,17.9746940255,17.988404822199996,17.9591749574,17.9435382422,17.9656930671,17.9400648484,18.0039267931,17.956677646899998,24.0817807941,17.9940766816,18.070360056699997,18.052278153299998,18.0163668684,17.999141561099997,17.9794484058,18.0401226477,18.045071184999998,23.5047859982,23.5888623843,23.549156082099998,17.9767851449,12.4152935343,12.4276576656,12.4667547113,12.4719291502,12.498914121099999,12.4691784809,12.4603665747,12.486953503699999,12.434868244899999,12.4566317928,12.4858533327,12.4726635216,12.5539769389,12.5127047324,12.484798502399999,12.5437833713,12.4803361078,12.3946666119,12.4377645207,12.4650105348,12.5034589324,12.4429694039,12.5651792688,12.358463734899999,12.3728377249,12.4217943946,12.520768196399999,12.4026443627,12.354709806099999,12.4301782218
Tomicus_brevipilosus,12.3169879476,12.4506914183,12.344354338499999,12.4266146534,12.4409173614,12.4600955876,12.4196210212,12.4795144722,12.4575751288,12.5490818218,12.575995921199999,19.4396306657,12.5662349163,12.5480553074,12.5030980458,12.4843204285,12.4314612011,12.4639577809,12.4436211456,12.4527720052,12.4898474656,12.414928678299999,12.4189295163,12.416666466999999,12.411294818,12.505787355499999,12.4103443412,0.2635469169,0.4444612379,0.49157545989999996,0.46676245139999994,0.4716184672,0.4260322507,0.426398903,0.2897023539,0.16789284729999998,0.1086110064,0.0,17.870802286,17.8977395753,17.9982929577,17.9863876802,17.9797228341,17.9590752365,17.977673384299997,17.958146228799997,17.9881829675,17.9724297669,17.9924987765,17.9963632534,23.7354263272,23.9753611212,17.9884612493,17.9966711179,18.010381914599996,17.9811520498,17.9655153346,17.9876701595,17.9620419408,18.0259038855,17.978654739299998,24.1037578865,18.016053774,18.092337149099997,18.074255245699998,18.0383439608,18.021118653499997,18.0014254982,18.0620997401,18.067048277399998,23.5267630906,23.6108394767,23.571133174499998,17.9987622373,12.4372706267,12.449634758,12.4887318037,12.4939062426,12.520891213499999,12.4911555733,12.4823436671,12.508930596099999,12.456845337299999,12.4786088852,12.5078304251,12.494640614,12.5759540313,12.5346818248,12.506775594799999,12.5657604637,12.5023132002,12.4166437043,12.4597416131,12.4869876272,12.5254360248,12.4649464963,12.5871563612,12.3804408273,12.3948148173,12.443771487,12.542745288799999,12.4246214551,12.3766868985,12.4521553142
Truncaudum_agnatum,5.776287196999999,5.9099906677,5.8036535878999995,5.8859139028,5.900216610799999,5.919394837,5.878920270599999,5.9388137216,5.916874378199999,6.0083810712,6.0352951705999995,12.898929915099998,6.0255341657,6.007354556799999,5.9623972952,5.943619677899999,5.890760450499999,5.923257030299999,5.902920395,5.9120712546,5.9491467149999995,5.8742279277,5.878228765699999,5.8759657164,5.8705940674,5.9650866049,5.869643590599999,17.8269630281,18.0078773491,18.054991571099997,18.0301785626,18.035034578399998,17.9894483619,17.989815014199998,17.8531184651,17.8830175345,17.8488251936,17.870802286,0.0,0.2033163685,11.4575922071,11.445686929599999,11.4390220835,11.4183744859,11.436972633699998,11.417445478199998,11.4474822169,11.431729016299998,11.451798025899999,11.4556625028,17.1947255766,17.4346603706,11.4477604987,11.455970367299997,11.469681163999997,11.4404512992,11.424814583999998,11.4469694089,11.4213411902,11.485203134899999,11.437953988699999,17.5630571359,11.475353023399999,11.551636398499998,11.533554495099999,11.4976432102,11.480417902899998,11.460724747599999,11.5213989895,11.526347526799999,16.98606234,17.0701387261,17.0304324239,11.4580614867,5.896569876099999,5.908934007399999,5.948031053099999,5.9532054919999995,5.9801904629,5.950454822699999,5.941642916499999,5.9682298455,5.9161445867,5.9379081346,5.9671296745,5.9539398634,6.035253280699999,5.9939810742,5.9660748442,6.025059713099999,5.9616124496,5.875942953699999,5.919040862499999,5.946286876599999,5.984735274199999,5.9242457456999995,6.0464556106,5.839740076699999,5.854114066699999,5.903070736399999,6.0020445382,5.8839207044999995,5.8359861479,5.9114545635999995
Truncaudum_impexum,5.8032244862999995,5.936927957,5.8305908772,5.9128511921,5.9271539000999995,5.9463321263,5.905857559899999,5.9657510109,5.9438116674999995,6.0353183605,6.0622324599,12.9258672044,6.052471454999999,6.0342918460999995,5.9893345845,5.970556967199999,5.9176977397999995,5.9501943196,5.9298576843,5.9390085439,5.9760840043,5.901165217,5.905166055,5.9029030057,5.8975313567,5.9920238942,5.896580879899999,17.853900317399997,18.0348146384,18.081928860399998,18.0571158519,18.0619718677,18.016385651199997,18.0167523035,17.880055754399997,17.9099548238,17.8757624829,17.8977395753,0.2033163685,0.0,11.4845294964,11.472624218899998,11.465959372799999,11.4453117752,11.463909923,11.444382767499999,11.474419506199999,11.458666305599998,11.478735315199998,11.482599792099998,17.2216628659,17.4615976599,11.474697787999999,11.482907656599998,11.496618453299998,11.467388588499999,11.451751873299997,11.473906698199999,11.448278479499999,11.512140424199998,11.464891278,17.589994425199997,11.502290312699998,11.578573687799999,11.560491784399998,11.524580499499999,11.507355192199999,11.487662036899998,11.548336278799999,11.5532848161,17.012999629299998,17.0970760154,17.0573697132,11.484998776,5.923507165399999,5.935871296699999,5.9749683423999995,5.9801427813,6.0071277522,5.9773921119999995,5.9685802057999995,5.9951671348,5.943081876,5.9648454239,5.9940669638,5.9808771527,6.062190569999999,6.0209183635,5.9930121335,6.051997002399999,5.9885497389,5.902880242999999,5.9459781517999994,5.9732241659,6.0116725634999995,5.951183035,6.0733928999,5.866677365999999,5.8810513559999995,5.930008025699999,6.0289818275,5.9108579938,5.8629234372,5.9383918529
Coccotrypes_dactyliperda,5.9037778687,6.0374813394,5.9311442596,6.0134045745,6.0277072825,6.0468855087,6.0064109423,6.0663043933,6.0443650499,6.1358717429,6.1627858423,13.0264205868,6.1530248374,6.1348452285,6.0898879669,6.0711103496,6.0182511222,6.050747702,6.0304110667,6.0395619263,6.0766373867,6.0017185994,6.0057194374,6.0034563881,5.9980847391,6.0925772766,5.9971342622999995,17.9544536998,18.135368020799998,18.1824822428,18.1576692343,18.1625252501,18.116939033599998,18.1173056859,17.9806091368,18.0105082062,17.9763158653,17.9982929577,11.4575922071,11.4845294964,0.0,0.1785725963,11.566512755199998,11.5458651576,11.5644633054,11.5449361499,11.574972888599998,11.559219687999999,11.5792886976,11.583153174499998,17.3222162483,17.5621510423,11.575251170399998,11.583461039,11.5971718357,11.567941970899998,11.552305255699999,11.574460080599998,11.548831861899998,11.6126938066,11.5654446604,17.690547807599998,11.602843695099999,11.679127070199998,11.661045166799997,11.625133881899998,11.6079085746,11.588215419299999,11.648889661199998,11.6538381985,17.1135530117,17.1976293978,17.1579230956,11.585552158399999,6.0240605477999996,6.0364246791,6.0755217248,6.0806961637,6.1076811346,6.0779454944,6.0691335882,6.0957205172,6.0436352584,6.0653988063,6.0946203462,6.0814305351,6.1627439524,6.1214717459,6.0935655159,6.1525503848,6.0891031213,6.0034336254,6.0465315342,6.0737775483,6.1122259459,6.0517364174,6.1739462823,5.9672307484,5.9816047384,6.0305614081,6.1295352099,6.0114113762,5.9634768196,6.0389452353
Ambrosiophilus_atratus,5.891872591199999,6.0255760619,5.9192389820999995,6.001499297,6.015802004999999,6.0349802312,5.994505664799999,6.0543991158,6.032459772399999,6.1239664654,6.1508805648,13.014515309299998,6.1411195599,6.122939950999999,6.0779826894,6.059205072099999,6.006345844699999,6.038842424499999,6.0185057892,6.0276566488,6.0647321091999995,5.9898133219,5.993814159899999,5.9915511106,5.9861794616,6.0806719991,5.985228984799999,17.9425484223,18.1234627433,18.170576965299997,18.1457639568,18.150619972599998,18.1050337561,18.105400408399998,17.9687038593,17.9986029287,17.9644105878,17.9863876802,11.445686929599999,11.472624218899998,0.1785725963,0.0,11.5546074777,11.5339598801,11.552558027899998,11.533030872399998,11.5630676111,11.547314410499999,11.567383420099999,11.571247897,17.3103109708,17.5502457648,11.5633458929,11.571555761499997,11.585266558199997,11.5560366934,11.540399978199998,11.5625548031,11.5369265844,11.600788529099999,11.553539382899999,17.6786425301,11.590938417599999,11.667221792699998,11.649139889299999,11.6132286044,11.596003297099998,11.576310141799999,11.6369843837,11.641932920999999,17.1016477342,17.1857241203,17.1460178181,11.5736468809,6.012155270299999,6.024519401599999,6.063616447299999,6.0687908861999995,6.0957758571,6.066040216899999,6.057228310699999,6.0838152397,6.0317299809,6.0534935288,6.0827150687,6.0695252576,6.150838674899999,6.1095664684,6.0816602384,6.140645107299999,6.0771978438,5.991528347899999,6.034626256699999,6.0618722707999995,6.100320668399999,6.0398311398999995,6.1620410048,5.955325470899999,5.969699460899999,6.018656130599999,6.1176299324,5.9995060986999995,5.9515715421,6.0270399578
